"","year","id","go","m","l","k","sic3dig","countyear","va"
"982",82,86751,889374.125,562099.8125,220,101107.046875,311,8,327274.3125
"983",79,86751,518023.9375,361136.25,182,66315.4375,311,8,156887.6875
"984",80,86751,572555,341808,151,93297.859375,311,8,230747
"985",81,87147,16674.5703125,4693.61083984375,16,9066.2333984375,381,8,11980.958984375
"986",79,87147,35823.9453125,19596.060546875,25,9142.5537109375,381,8,16227.884765625
"987",84,87147,5812.75390625,2435.71142578125,11,8063.1005859375,381,8,3377.04248046875
"988",85,87147,5577.5654296875,2940.57275390625,17,7644.86669921875,381,8,2636.99267578125
"989",83,87147,11258.3408203125,2143.365234375,21,8514.7822265625,381,8,9114.9755859375
"990",86,87147,6741.220703125,4034.01245117188,10,7275.42431640625,381,8,2707.20825195312
"991",82,87147,10793.765625,3438.03002929688,18,8986.7880859375,381,8,7355.7353515625
"992",80,87147,39083.02734375,15351,29,9501.1064453125,381,8,23732.02734375
"993",86,87201,210781.671875,110353.4375,110,22130.3125,311,8,100428.234375
"994",82,87201,205208.96875,86432.8515625,104,22680.1015625,311,8,118776.1171875
"995",84,87201,193334.03125,108199.9296875,107,22300.8828125,311,8,85134.1015625
"996",81,87201,227607.015625,132007.09375,100,21247.05078125,311,8,95599.921875
"997",79,87201,137395.859375,69585.875,91,18216.419921875,311,8,67809.984375
"998",85,87201,164435.609375,89709.671875,107,21319.037109375,311,8,74725.9375
"999",83,87201,174359.546875,88471.9296875,108,22512.892578125,311,8,85887.6171875
"1000",80,87201,163936.28125,103553,92,18056.15625,311,8,60383.28125
"1001",86,87759,28611.9140625,7687.73779296875,37,6906.083984375,355,8,20924.17578125
"1002",81,87759,25885.4921875,2806.10888671875,37,10565.5126953125,355,8,23079.3828125
"1003",82,87759,21257.166015625,2457.48754882812,22,9678.787109375,355,8,18799.677734375
"1004",80,87759,25169,5426,36,8001.0869140625,355,8,19743
"1005",79,87759,27676.90234375,8704.9404296875,36,8781.9345703125,355,8,18971.9609375
"1006",84,87759,19687.345703125,7091.955078125,34,8069.34033203125,355,8,12595.390625
"1007",83,87759,19163.29296875,4961.0146484375,33,8756.44140625,355,8,14202.2783203125
"1008",85,87759,34546.7734375,10624.0625,33,7455.65283203125,355,8,23922.7109375
"1009",79,89199,231155.125,143897.8125,34,63972.546875,371,8,87257.3125
"1010",82,89199,245717.515625,125004.703125,44,70290.1953125,371,8,120712.8125
"1011",86,89199,261926.53125,181461.84375,46,66399.75,371,8,80464.6875
"1012",85,89199,220409.5,152848.203125,43,67317.1640625,371,8,67561.296875
"1013",81,89199,440145.1875,254531.46875,43,72189.9609375,371,8,185613.71875
"1014",84,89199,200498.921875,152270.71875,40,70944.96875,371,8,48228.203125
"1015",80,89199,320518.09375,148524,37,73965.5390625,371,8,171994.09375
"1016",83,89199,202124.859375,131740.359375,39,67158.9765625,371,8,70384.5
"1017",86,89379,18959.767578125,7384.31103515625,38,2218.34619140625,381,8,11575.45703125
"1018",80,89379,26754.396484375,3775,29,3729.7626953125,381,8,22979.396484375
"1019",83,89379,12721.1220703125,2209.01904296875,33,2684.50366210938,381,8,10512.103515625
"1020",85,89379,10495.4013671875,1564.14721679688,27,2236.28076171875,381,8,8931.25390625
"1021",84,89379,15974.5791015625,4798.74853515625,42,2398.73266601562,381,8,11175.830078125
"1022",81,89379,23237.291015625,4467.248046875,26,3377.65356445312,381,8,18770.04296875
"1023",82,89379,19900.462890625,3069.7939453125,32,3008.80126953125,381,8,16830.66796875
"1024",79,89379,14936.279296875,3651.87182617188,14,4109.5439453125,381,8,11284.4072265625
"1025",85,89649,39467.65234375,20195.298828125,76,13011.404296875,332,8,19272.353515625
"1026",84,89649,37127.03125,13059.6142578125,69,13736.7783203125,332,8,24067.41796875
"1027",79,89649,44620.3203125,16674.05078125,100,14827.8154296875,332,8,27946.26953125
"1028",80,89649,44584.765625,23820,109,14385.9931640625,332,8,20764.765625
"1029",82,89649,35765.625,13213.4189453125,88,15578.9873046875,332,8,22552.20703125
"1030",86,89649,59933.64453125,29918.525390625,104,12836.2861328125,332,8,30015.119140625
"1031",81,89649,42452.66015625,19417.36328125,114,16150.4501953125,332,8,23035.296875
"1032",83,89649,33023.8984375,10201.376953125,66,14632.9130859375,332,8,22822.521484375
"1033",85,90063,27590.27734375,10238.55078125,46,11710.7998046875,321,8,17351.7265625
"1034",84,90063,16919.994140625,7405.1064453125,43,12572.3203125,321,8,9514.8876953125
"1035",81,90063,40084.26171875,8363.09375,50,16308.0830078125,321,8,31721.16796875
"1036",82,90063,14613.29296875,7161.48876953125,46,14841.087890625,321,8,7451.80419921875
"1037",80,90063,44264.8359375,11465,78,16934.58203125,321,8,32799.8359375
"1038",79,90063,48883.20703125,13387.2568359375,88,19497.255859375,321,8,35495.94921875
"1039",83,90063,20544.931640625,4417.33740234375,41,13669.759765625,321,8,16127.59375
"1040",86,90063,33162.0234375,16493.833984375,46,10692.66015625,321,8,16668.189453125
"1041",83,90531,139099.140625,80766.0234375,80,11268.087890625,324,8,58333.1171875
"1042",80,90531,152777.890625,55723,113,12878.712890625,324,8,97054.890625
"1043",84,90531,156505.453125,71491.21875,89,13529.02734375,324,8,85014.234375
"1044",85,90531,163432.609375,69094.0234375,88,14649.0615234375,324,8,94338.5859375
"1045",81,90531,134868.390625,85907.3515625,107,13898.623046875,324,8,48961.0390625
"1046",79,90531,109804.3671875,76672.8671875,100,11047.8857421875,324,8,33131.5
"1047",86,90531,173233.828125,66238.4140625,119,14185.5693359375,324,8,106995.4140625
"1048",82,90531,92513.9375,64955.27734375,78,12687.193359375,324,8,27558.66015625
"1049",84,90684,135069.71875,68812.9765625,88,33349.4765625,381,8,66256.7421875
"1050",83,90684,101596.671875,49264.01171875,86,35180.83203125,381,8,52332.66015625
"1051",85,90684,133259.984375,41090.3515625,87,30728.185546875,381,8,92169.6328125
"1052",81,90684,129446.828125,49996.0390625,85,35922.140625,381,8,79450.7890625
"1053",86,90684,149813.703125,58707.3203125,92,27982.234375,381,8,91106.3828125
"1054",80,90684,133995.984375,51938,88,38526.70703125,381,8,82057.984375
"1055",79,90684,101516.234375,47757.33984375,79,41461.16015625,381,8,53758.89453125
"1056",82,90684,88552.1953125,33557.94140625,82,33040.640625,381,8,54994.25390625
"1057",86,91629,11362.7666015625,6610.03369140625,13,410.858123779297,324,8,4752.73291015625
"1058",82,91629,5690.09375,5005.51953125,12,430.1748046875,324,8,684.57421875
"1059",80,91629,8130.92626953125,6075,13,521.028137207031,324,8,2055.92626953125
"1060",79,91629,6719.81689453125,5145.49560546875,12,543.345520019531,324,8,1574.3212890625
"1061",81,91629,6063.9248046875,5790.8896484375,12,501.624053955078,324,8,273.03515625
"1062",84,91629,8013.9873046875,4780.5478515625,14,525.157836914062,324,8,3233.439453125
"1063",83,91629,8118.439453125,5255.55615234375,14,369.384857177734,324,8,2862.88330078125
"1064",85,91629,9964.4873046875,7356.53369140625,13,471.233337402344,324,8,2607.95361328125
"1065",84,91782,128691.9375,61679.703125,41,6103.62158203125,352,8,67012.234375
"1066",81,91782,141894.96875,36628.3046875,46,6517.35986328125,352,8,105266.6640625
"1067",85,91782,155382.625,105655.6015625,43,5629.28369140625,352,8,49727.0234375
"1068",80,91782,110130.96875,27345,33,4802.31640625,352,8,82785.96875
"1069",86,91782,183780.84375,97267.234375,47,5837.734375,352,8,86513.609375
"1070",79,91782,76713.6640625,24134.494140625,35,5267.96142578125,352,8,52579.171875
"1071",83,91782,110431.90625,42237.76953125,45,6626.72119140625,352,8,68194.140625
"1072",82,91782,135110.734375,28361.525390625,53,7204.63037109375,352,8,106749.2109375
"1073",85,92106,3250.82202148438,1792.64111328125,10,508.357482910156,371,8,1458.18090820312
"1074",81,92106,4463.95947265625,721.869750976562,10,401.712677001953,371,8,3742.08984375
"1075",83,92106,4037.96923828125,1399.76684570312,10,600.442077636719,371,8,2638.20239257812
"1076",82,92106,5983.60107421875,932.462158203125,10,386.57177734375,371,8,5051.138671875
"1077",79,92106,5068.56494140625,2300.60961914062,13,79.1508636474609,371,8,2767.95532226562
"1078",80,92106,6021.42822265625,1955,11,463.311279296875,371,8,4066.42822265625
"1079",84,92106,3485.91430664062,1413.09790039062,11,547.459533691406,371,8,2072.81640625
"1080",86,92106,5669.4033203125,2813.07348632812,12,466.061401367188,371,8,2856.32983398438
"1081",82,92979,22557.17578125,10905.6396484375,25,6153.63720703125,311,8,11651.5361328125
"1082",84,92979,17002.646484375,10888.263671875,26,4905.8447265625,311,8,6114.3828125
"1083",80,92979,19223,8191,20,7863.876953125,311,8,11032
"1084",79,92979,17578.806640625,9551.9775390625,22,8952.7275390625,311,8,8026.8291015625
"1085",86,92979,18331.322265625,13396.025390625,22,3983.0966796875,311,8,4935.296875
"1086",83,92979,14589.0341796875,10356.6357421875,25,5481.771484375,311,8,4232.3984375
"1087",81,92979,17862,9637.95703125,23,6940.0966796875,311,8,8224.04296875
"1088",85,92979,19797.19140625,13532.2451171875,25,4410.5078125,311,8,6264.9462890625
"1089",79,93519,13447.1220703125,8327.3994140625,19,1552.86169433594,311,8,5119.72265625
"1090",83,93519,12707.86328125,9812.099609375,19,1395.978515625,311,8,2895.763671875
"1091",85,93519,15657.8466796875,12683.7822265625,17,1170.47033691406,311,8,2974.064453125
"1092",86,93519,14576.423828125,9249.3740234375,16,1072.19287109375,311,8,5327.0498046875
"1093",82,93519,17065.87109375,10159.00390625,19,1442.54418945312,311,8,6906.8671875
"1094",84,93519,14713.7265625,10023.0390625,18,1272.20532226562,311,8,4690.6875
"1095",81,93519,15983.3828125,10281.7060546875,18,1485.45544433594,311,8,5701.6767578125
"1096",80,93519,10299.5390625,8556,16,1596.33825683594,311,8,1743.5390625
"1097",84,93726,24283.1875,10342.8544921875,24,387.221801757812,311,8,13940.3330078125
"1098",82,93726,15374.1171875,9792.8193359375,26,496.071533203125,311,8,5581.2978515625
"1099",81,93726,15561.6044921875,11901.18359375,21,563.099914550781,311,8,3660.4208984375
"1100",85,93726,17759.060546875,12177.421875,24,342.995147705078,311,8,5581.638671875
"1101",79,93726,7711.13427734375,5949.48681640625,13,730.298034667969,311,8,1761.6474609375
"1102",86,93726,23973.578125,14767.5498046875,24,304.285858154297,311,8,9206.0283203125
"1103",80,93726,16654,11933,21,640.542663574219,311,8,4721
"1104",83,93726,19245.25390625,10856.8271484375,23,437.882446289062,311,8,8388.4267578125
"1105",83,94158,10150.8349609375,8017.40966796875,13,2292.50805664062,311,8,2133.42529296875
"1106",79,94158,10264.044921875,5882.27587890625,10,3638.76440429688,311,8,4381.76904296875
"1107",86,94158,6146.9462890625,4573.73876953125,10,1519.8046875,311,8,1573.20751953125
"1108",85,94158,11826.4580078125,10564.0234375,14,1751.02062988281,311,8,1262.4345703125
"1109",80,94158,9657,7726,15,3060.83056640625,311,8,1931
"1110",82,94158,12744.470703125,10587.01171875,13,2279.5947265625,311,8,2157.458984375
"1111",81,94158,9387.6611328125,7854.896484375,13,2646.98901367188,311,8,1532.7646484375
"1112",84,94158,11722.1044921875,10032.73046875,14,1975.57946777344,311,8,1689.3740234375
"1113",80,94626,16275.033203125,12828,34,1434.314453125,332,8,3447.033203125
"1114",86,94626,61001.28125,38550.03515625,86,3078.69067382812,332,8,22451.24609375
"1115",84,94626,24503.115234375,16435.494140625,47,1929.61975097656,332,8,8067.62109375
"1116",81,94626,27342.376953125,22861.572265625,44,1914.33337402344,332,8,4480.8046875
"1117",83,94626,11784.9453125,8719.484375,41,2188.78686523438,332,8,3065.4609375
"1118",85,94626,45635.40625,23092.177734375,64,2748.44165039062,332,8,22543.228515625
"1119",79,94626,15410.9990234375,12019.4033203125,21,1103.28552246094,332,8,3391.595703125
"1120",82,94626,18465.505859375,16577.380859375,34,2484.39990234375,332,8,1888.125
"1121",83,94986,24027.0625,18980.5390625,28,4683.64697265625,356,8,5046.5234375
"1122",80,94986,25840.5390625,11640,32,5848.3759765625,356,8,14200.5390625
"1123",84,94986,37541.171875,29842.177734375,30,4259.29931640625,356,8,7698.994140625
"1124",82,94986,24835.544921875,13338.2001953125,28,5152.755859375,356,8,11497.3447265625
"1125",81,94986,30959.458984375,18257.087890625,28,5314.212890625,356,8,12702.37109375
"1126",79,94986,19185.640625,6828.5263671875,51,4639.2890625,356,8,12357.1142578125
"1127",85,94986,35265.43359375,28530.408203125,30,3875.31201171875,356,8,6735.025390625
"1128",86,94986,45790.859375,31537.12890625,30,3527.72778320312,356,8,14253.73046875
"1129",80,96102,155899.265625,45365,65,253867,341,8,110534.265625
"1130",81,96102,184174.640625,57968.421875,73,264394.875,341,8,126206.21875
"1131",86,96102,442560.875,139152.09375,111,245111.109375,341,8,303408.78125
"1132",82,96102,287290.40625,86728.6796875,87,248119.625,341,8,200561.71875
"1133",85,96102,368077.28125,130541.328125,111,247142.25,341,8,237535.953125
"1134",79,96102,176948.25,52875.63671875,49,238742.53125,341,8,124072.609375
"1135",83,96102,328032.65625,137065.375,88,239691.078125,341,8,190967.28125
"1136",84,96102,338279.4375,99408.9765625,105,229137.59375,341,8,238870.46875
"1137",79,96507,7707.103515625,5056.92919921875,15,4013.52685546875,311,8,2650.17431640625
"1138",85,96507,9342.591796875,7773.6474609375,16,2128.91357421875,311,8,1568.9443359375
"1139",86,96507,10387.8623046875,7358.61474609375,15,1867.13122558594,311,8,3029.24755859375
"1140",82,96507,9394.8232421875,5868.462890625,17,2865.5908203125,311,8,3526.3603515625
"1141",80,96507,9138,5976,16,3654.23559570312,311,8,3162
"1142",84,96507,9455.0693359375,6465.22607421875,14,2283.39208984375,311,8,2989.84326171875
"1143",83,96507,9183.181640625,6362.9306640625,15,2478.09619140625,311,8,2820.2509765625
"1144",81,96507,9476.904296875,5625.34912109375,16,3324.95971679688,311,8,3851.55517578125
"1145",86,98235,48418.91796875,34368.1796875,64,17331.8125,369,8,14050.73828125
"1146",79,98235,42817.94140625,17444.83984375,53,18813.390625,369,8,25373.1015625
"1147",84,98235,85755.3203125,43037.11328125,89,18463.830078125,369,8,42718.20703125
"1148",80,98235,83720.46875,37115,70,18202.525390625,369,8,46605.46875
"1149",82,98235,55051.34765625,27796.763671875,61,21941.3984375,369,8,27254.583984375
"1150",81,98235,108640.40625,50837.6953125,94,25250.673828125,369,8,57802.7109375
"1151",83,98235,41732.703125,18193.22265625,51,19629.16796875,369,8,23539.48046875
"1152",85,98235,45171.83984375,32555.091796875,82,18280.875,369,8,12616.748046875
"1153",81,98298,9048.7255859375,4623.640625,10,4732.13818359375,311,8,4425.0849609375
"1154",85,98298,12970.1875,9231.181640625,14,3559.94165039062,311,8,3739.005859375
"1155",80,98298,8230,5033,12,5105.49853515625,311,8,3197
"1156",84,98298,10133.2177734375,6355.390625,14,3812.0498046875,311,8,3777.8271484375
"1157",79,98298,6691.1015625,4636.1904296875,13,5519.720703125,311,8,2054.9111328125
"1158",86,98298,14231.884765625,9761.0625,14,3330.26342773438,311,8,4470.822265625
"1159",83,98298,11638.9970703125,7047.677734375,14,4089.29541015625,311,8,4591.3193359375
"1160",82,98298,9964.2353515625,6650.29052734375,11,4394.79296875,311,8,3313.94482421875
"1161",81,99396,84218.671875,54354.9609375,96,74464.953125,311,8,29863.7109375
"1162",86,99396,214173.421875,156110.640625,142,65150.8359375,311,8,58062.78125
"1163",80,99396,78002.03125,67079,81,78396.7109375,311,8,10923.03125
"1164",85,99396,141674.453125,116877.2734375,124,60667.05078125,311,8,24797.1796875
"1165",79,99396,137008.125,61621.41015625,68,74094.1953125,311,8,75386.71875
"1166",84,99396,133896.234375,64406.74609375,117,65483.96875,311,8,69489.484375
"1167",82,99396,151281.59375,42446.01171875,119,70611.078125,311,8,108835.578125
"1168",83,99396,72234.15625,42715.82421875,99,67435.59375,311,8,29518.33203125
