"","sic","year","emp","vship","matcost","vadd","energy","cap"
"861",3826,58,26.7999992370605,513.099975585938,244.300003051758,272.200012207031,2.90000009536743,370.700012207031
"862",3826,93,40.2999992370605,5657.2998046875,2286.60009765625,3356.80004882812,38.2999992370605,1580.40002441406
"863",3827,58,17.1000003814697,275.200012207031,124.400001525879,150.399993896484,1.5,247.899993896484
"864",3827,93,20.7999992370605,2553.89990234375,962.200012207031,1592.90002441406,37.7000007629395,857.400024414062
"865",3829,58,21.6000003814697,315.700012207031,116.400001525879,197.399993896484,1.89999997615814,272.700012207031
"866",3829,93,35.7000007629395,4286.60009765625,1541.90002441406,2748.69995117188,43.2999992370605,1585.80004882812
"867",3841,58,10.3000001907349,130.5,48.9000015258789,85.1999969482422,1,125
"868",3841,93,103.099998474121,15113,4534.60009765625,10664.2001953125,113.199996948242,4103
"869",3842,58,24.2000007629395,461.799987792969,200.399993896484,257.600006103516,2.90000009536743,387.700012207031
"870",3842,93,98,14553,5238.2001953125,9276.099609375,107.099998474121,3654.39990234375
"871",3843,58,7.19999980926514,115.699996948242,44.9000015258789,71.5999984741211,0.800000011920929,61.7999992370605
"872",3843,93,15.3999996185303,2011.90002441406,752.400024414062,1264.59997558594,15,502.100006103516
"873",3844,58,1.20000004768372,28.7999992370605,13.1000003814697,15.1999998092651,0.200000002980232,13.6999998092651
"874",3844,93,14.1999998092651,3372.30004882812,1586.19995117188,1770.80004882812,20.6000003814697,524.299987792969
"875",3845,58,4.09999990463257,66.3000030517578,22.6000003814697,43.2000007629395,0.400000005960464,49.0999984741211
"876",3845,93,39.9000015258789,7186.2998046875,2318.80004882812,4863.5,41.2000007629395,1691.19995117188
"877",3851,58,18.2000007629395,194.399993896484,62,136.699996948242,2.20000004768372,458.5
"878",3851,93,32,2983.89990234375,838.200012207031,2173.39990234375,31.7000007629395,1135.90002441406
"879",3861,58,60.2999992370605,1204.90002441406,412.299987792969,788.799987792969,9.89999961853027,1760.30004882812
"880",3861,93,75.6999969482422,22367.80078125,6750.5,15916.7998046875,193.800003051758,10552.7001953125
"881",3873,58,26.2000007629395,369.600006103516,173.100006103516,183.600006103516,1.89999997615814,252.300003051758
"882",3873,93,7.09999990463257,842.900024414062,399.899993896484,438.799987792969,8.69999980926514,377.700012207031
"883",3911,58,21.2000007629395,327.299987792969,160.5,166.600006103516,1.39999997615814,314.600006103516
"884",3911,93,34,4278.10009765625,2441.89990234375,1871.80004882812,18.2999992370605,499.299987792969
"885",3914,58,13.8999996185303,196.100006103516,85.1999969482422,109.699996948242,2.40000009536743,278.799987792969
"886",3914,93,6.69999980926514,674.900024414062,288.399993896484,392.299987792969,11.5,314.5
"887",3915,58,6.09999990463257,97.9000015258789,54.7999992370605,41.4000015258789,0.800000011920929,73.1999969482422
"888",3915,93,6.59999990463257,908.400024414062,580.299987792969,355.899993896484,5.5,157.199996948242
"889",3931,58,16.1000003814697,236.800003051758,114.300003051758,120.900001525879,1.79999995231628,180.699996948242
"890",3931,93,12.5,1036.80004882812,411.600006103516,629.799987792969,11.6000003814697,366.700012207031
"891",3942,58,13.8999996185303,161.899993896484,85.0999984741211,77.0999984741211,1,162.899993896484
"892",3942,93,4.19999980926514,272.600006103516,90.0999984741211,183.199996948242,3.90000009536743,184.399993896484
"893",3944,58,47.7000007629395,614.5,296.700012207031,320.600006103516,5.09999990463257,491.600006103516
"894",3944,93,34.7999992370605,4695.60009765625,2192.5,2545.19995117188,57.0999984741211,1787.59997558594
"895",3949,58,37.2000007629395,577.799987792969,269.5,314.100006103516,4,428.899993896484
"896",3949,93,64.4000015258789,8459.400390625,3834.10009765625,4626,77.5999984741211,1754
"897",3951,58,11.6999998092651,156.300003051758,60,94.1999969482422,0.899999976158142,170
"898",3951,93,8.19999980926514,1133.90002441406,469.799987792969,647.599975585938,12.3999996185303,482.799987792969
"899",3952,58,6.69999980926514,98.5,49.0999984741211,47.9000015258789,0.899999976158142,95.3000030517578
"900",3952,93,7.40000009536743,1047.5,446,608.200012207031,10,228.199996948242
"901",3953,58,4.90000009536743,53.9000015258789,18,35.9000015258789,0.5,50.7999992370605
"902",3953,93,7.40000009536743,516.799987792969,187.300003051758,328.299987792969,7.40000009536743,141.399993896484
"903",3955,58,5.80000019073486,126,68,59,0.800000011920929,120.699996948242
"904",3955,93,7,806.799987792969,446.200012207031,352.299987792969,9.69999980926514,238.699996948242
"905",3961,58,25.2999992370605,253.800003051758,116,138,1.70000004768372,286.799987792969
"906",3961,93,17.1000003814697,1429.30004882812,538,895.5,12.3999996185303,323
"907",3965,58,24.2999992370605,289.100006103516,124.199996948242,165.699996948242,2.79999995231628,262.899993896484
"908",3965,93,10.1999998092651,923,394.899993896484,531.099975585938,21,727.799987792969
"909",3991,58,17.1000003814697,275.700012207031,137.100006103516,137.5,1.70000004768372,136.699996948242
"910",3991,93,13.5,1443.59997558594,635.5,811.599975585938,16.7000007629395,448
"911",3993,58,36.2000007629395,457,179.100006103516,281.200012207031,4,501.600006103516
"912",3993,93,68,5777.2998046875,2462.5,3350,64.6999969482422,1345.40002441406
"913",3995,58,17.3999996185303,237.800003051758,109.900001525879,128.899993896484,1.89999997615814,207.399993896484
"914",3995,93,8,1118.59997558594,431.899993896484,693.5,12.8000001907349,465.700012207031
"915",3996,58,8,181.600006103516,87.0999984741211,93.0999984741211,4,197.600006103516
"916",3996,93,6.80000019073486,1563,624.5,931,41.5,724.400024414062
"917",3999,58,51.2000007629395,622.400024414062,287.100006103516,345.700012207031,5.5,417.899993896484
"918",3999,93,62.4000015258789,6280,2717.10009765625,3626.19995117188,71,1690.5
