"","nuts2","year","emp","country","gva","k","regionid"
"463","de12",2007,6110.29,"de",195810.91,191929.46875,38
"464","de12",2008,6208.74,"de",199287.42,209711.015625,38
"465","de12",2009,6173.08,"de",185818.24,219516.640625,38
"466","de12",2010,6166.23,"de",198877.46,227818.640625,38
"467","de12",2011,6241.22,"de",208292.47,239660.015625,38
"468","de12",2012,6308.34,"de",210319.52,252038.140625,38
"469","de13",2000,4626.8,"de",113236.87,28714.369140625,39
"470","de13",2001,4677,"de",116236.27,53121.58203125,39
"471","de13",2002,4665.85,"de",116882.21,73867.7109375,39
"472","de13",2003,4606.79,"de",117327.11,90416.8203125,39
"473","de13",2004,4617.08,"de",120170.46,105916.125,39
"474","de13",2005,4614.31,"de",121562.64,119689.1796875,39
"475","de13",2006,4648.3,"de",128681.04,133761.21875,39
"476","de13",2007,4738.82,"de",134045.91,147240.125,39
"477","de13",2008,4818.37,"de",137119.85,159597.796875,39
"478","de13",2009,4762.51,"de",127088.18,163991.875,39
"479","de13",2010,4779.17,"de",137472.98,168653.09375,39
"480","de13",2011,4869.06,"de",146013.58,175833.46875,39
"481","de13",2012,4941.2,"de",148124.93,184910.515625,39
"482","de14",2000,3912.37,"de",99422.4,26109.400390625,40
"483","de14",2001,3947.73,"de",103234.05,48302.390625,40
"484","de14",2002,3952.11,"de",103600.21,67166.4296875,40
"485","de14",2003,3901.26,"de",104134.18,80892.9375,40
"486","de14",2004,3892.99,"de",107951.18,94615.109375,40
"487","de14",2005,3904.57,"de",110501.15,105910.1640625,40
"488","de14",2006,3941.87,"de",116265.84,118825.2109375,40
"489","de14",2007,4049.55,"de",123332.36,131716.75,40
"490","de14",2008,4127.65,"de",126924.12,145934.671875,40
"491","de14",2009,4094.19,"de",114944.31,152391.765625,40
"492","de14",2010,4089.26,"de",127004.68,159717.140625,40
"493","de14",2011,4162.19,"de",135514.03,169287.046875,40
"494","de14",2012,4225.75,"de",137434.02,180617.40625,40
"495","de21",2000,9476.88,"de",307403.3,80114.6875,41
"496","de21",2001,9644.49,"de",322531.15,148212.171875,41
"497","de21",2002,9488.72,"de",328015.01,206095.03125,41
"498","de21",2003,9482.38,"de",325142.69,257978,41
"499","de21",2004,9477.9,"de",338189.2,303666.15625,41
"500","de21",2005,9526.32,"de",344149.5,339755.25,41
"501","de21",2006,9585.3,"de",359932.13,395373.28125,41
"502","de21",2007,9794.55,"de",380017.61,432828.5625,41
"503","de21",2008,9961.44,"de",372621.15,467417.34375,41
"504","de21",2009,9986.55,"de",362370.56,498538.96875,41
"505","de21",2010,10068.65,"de",386142.88,529057.8125,41
"506","de21",2011,10273.06,"de",416091.45,573094.125,41
"507","de21",2012,10484.52,"de",428178.67,612543.6875,41
"508","de22",2000,2409.1,"de",55797.54,16709.890625,42
"509","de22",2001,2416.65,"de",59891.5,30913.296875,42
"510","de22",2002,2481.85,"de",60841.07,42986.19140625,42
"511","de22",2003,2403.74,"de",60544.63,52911.40234375,42
"512","de22",2004,2406.7,"de",63561.33,61466.9609375,42
"513","de22",2005,2407.07,"de",64321.45,68518.578125,42
"514","de22",2006,2434.95,"de",66698.75,74970.78125,42
"515","de22",2007,2481.52,"de",70100.37,82837.4921875,42
"516","de22",2008,2522.97,"de",70353.49,89464.4609375,42
"517","de22",2009,2536.64,"de",68137.05,90327.234375,42
"518","de22",2010,2558.3,"de",75348.46,90580.8359375,42
"519","de22",2011,2599.02,"de",80845.5,93885.3125,42
"520","de22",2012,2659.27,"de",80788.59,98169.5546875,42
"521","de23",2000,2338.37,"de",54737.94,15283.240234375,43
"522","de23",2001,2353.31,"de",55303.42,28273.994140625,43
"523","de23",2002,2375.92,"de",57011.29,39316.13671875,43
"524","de23",2003,2302.93,"de",57180.28,48822.46484375,43
"525","de23",2004,2284.13,"de",58890.75,56220.60546875,43
"526","de23",2005,2285.04,"de",60612.08,62568.67578125,43
"527","de23",2006,2312.98,"de",62970.36,69541.984375,43
"528","de23",2007,2363.76,"de",67284.46,81306.6484375,43
"529","de23",2008,2409.68,"de",69073.43,89774.5546875,43
"530","de23",2009,2419.34,"de",66156.35,90916.734375,43
"531","de23",2010,2430.96,"de",72239.54,96282.6015625,43
"532","de23",2011,2488.99,"de",77007.54,101645.5546875,43
"533","de23",2012,2522.67,"de",78651.02,107293.484375,43
"534","de24",2000,2419.19,"de",51682.96,12259.9697265625,44
"535","de24",2001,2404.24,"de",53969.37,22680.943359375,44
"536","de24",2002,2372.68,"de",53578.86,31538.771484375,44
"537","de24",2003,2298.79,"de",52618.76,38859.13671875,44
"538","de24",2004,2269.74,"de",54425.39,44277.16796875,44
"539","de24",2005,2266.83,"de",54472.31,48213.82421875,44
"540","de24",2006,2275.05,"de",57632.61,53662.48046875,44
"541","de24",2007,2306.1,"de",59179.29,59007.30859375,44
"542","de24",2008,2337.98,"de",59274.01,64435.2734375,44
"543","de24",2009,2334.1,"de",59085.64,66368.234375,44
"544","de24",2010,2338.2,"de",62598.35,68876.1875,44
"545","de24",2011,2379.6,"de",65892.62,71739.3125,44
"546","de24",2012,2406.84,"de",67149.4,75119.1640625,44
"547","de25",2000,3849.16,"de",97436.83,23842.130859375,45
"548","de25",2001,3858.16,"de",96343.05,44107.94140625,45
"549","de25",2002,3801.12,"de",100157.18,61333.8828125,45
"550","de25",2003,3783.96,"de",99626.33,78073.2109375,45
"551","de25",2004,3789.04,"de",104997.61,91238.9921875,45
"552","de25",2005,3784.7,"de",103519.01,101814.546875,45
"553","de25",2006,3819.68,"de",107233.76,115984.296875,45
"554","de25",2007,3892.65,"de",111612.89,128507.90625,45
"555","de25",2008,3963.79,"de",115102.79,140897.09375,45
"556","de25",2009,3945.19,"de",112427.42,147814.25,45
"557","de25",2010,3955.39,"de",118220.65,155745.6875,45
"558","de25",2011,4048.07,"de",124501.46,165583.046875,45
"559","de25",2012,4119.52,"de",128532.25,172935.046875,45
"560","de26",2000,2832.88,"de",67762.75,16872.869140625,46
"561","de26",2001,2842.74,"de",71193.22,31214.80859375,46
"562","de26",2002,2853.5,"de",72209.76,43405.45703125,46
"563","de26",2003,2792.82,"de",72212.99,54199.0078125,46
"564","de26",2004,2783.94,"de",74110.93,61929.078125,46
"565","de26",2005,2785.65,"de",76548.67,68047.1328125,46
"566","de26",2006,2808.58,"de",79143.47,75193.703125,46
"567","de26",2007,2863.79,"de",82193.11,83467.53125,46
"568","de26",2008,2910.52,"de",82230.8,90685.8203125,46
"569","de26",2009,2906.99,"de",77626.2,92084.359375,46
"570","de26",2010,2908.65,"de",83572.95,92819.4765625,46
"571","de26",2011,2947.36,"de",90089.61,96825.5859375,46
"572","de26",2012,2972.17,"de",91455.73,100780.796875,46
"573","de27",2000,3745.56,"de",90399.05,25728.869140625,47
"574","de27",2001,3754.25,"de",94185.17,47598.40625,47
"575","de27",2002,3787.98,"de",97748.78,66187.515625,47
"576","de27",2003,3702.76,"de",96234.85,82376.015625,47
"577","de27",2004,3695.64,"de",98778.73,95246.1015625,47
"578","de27",2005,3698.06,"de",101071.2,105443.4765625,47
"579","de27",2006,3737.01,"de",106426.98,115680.0625,47
"580","de27",2007,3808.8,"de",108566.62,129096.796875,47
"581","de27",2008,3890.27,"de",111195.74,141004.59375,47
"582","de27",2009,3903.4,"de",107001.81,144531.15625,47
"583","de27",2010,3921.34,"de",113843.21,149446.703125,47
"584","de27",2011,4002.19,"de",121271.75,157278.484375,47
"585","de27",2012,4085.52,"de",125494.23,163404.015625,47
"586","de30",2000,6405.57,"de",162013.54,31410.630859375,48
"587","de30",2001,6318,"de",163562.81,58109.66796875,48
"588","de30",2002,6186.43,"de",163865.86,80803.8515625,48
"589","de30",2003,6061.47,"de",162113.13,96548.234375,48
"590","de30",2004,6063.41,"de",162755.24,111984.171875,48
"591","de30",2005,6036.52,"de",165681.73,129155.28125,48
"592","de30",2006,6121.03,"de",171983.8,144702.625,48
"593","de30",2007,6248.08,"de",179422.72,159836.125,48
"594","de30",2008,6368.45,"de",187691.37,173437.703125,48
"595","de30",2009,6459.5,"de",186758.48,185455.765625,48
"596","de30",2010,6522.44,"de",195133.99,197646,48
"597","de30",2011,6598.23,"de",204573.44,207732.65625,48
"598","de30",2012,6750.55,"de",206570.53,221608.15625,48
"599","de40",2000,4381.93,"de",86173.56,26863.75,49
"600","de40",2001,4267.83,"de",88124.7,49697.9375,49
"601","de40",2002,4178.76,"de",89092.82,69107,49
"602","de40",2003,4102.41,"de",89682.2,82654.4296875,49
"603","de40",2004,4096.57,"de",92687.47,95111.125,49
"604","de40",2005,4046.85,"de",94263.19,105080.34375,49
"605","de40",2006,4069.44,"de",98356.48,115157.75,49
"606","de40",2007,4161.03,"de",102226.85,123216.2578125,49
"607","de40",2008,4220.77,"de",105632.5,131572.453125,49
"608","de40",2009,4268.29,"de",102163.81,136190.015625,49
"609","de40",2010,4287.1,"de",107511.73,141071.140625,49
"610","de40",2011,4308.09,"de",110790.48,146102.484375,49
"611","de40",2012,4322.65,"de",112945.95,152972.765625,49
"612","de50",2000,1653.8,"de",44939.07,8991.009765625,50
"613","de50",2001,1659.65,"de",46699.51,16633.3671875,50
"614","de50",2002,1653.36,"de",47889.98,23129.37109375,50
"615","de50",2003,1634.47,"de",49062.28,27099.90625,50
"616","de50",2004,1629.96,"de",49343.14,31721.939453125,50
"617","de50",2005,1617.19,"de",50101.78,35172.9375,50
"618","de50",2006,1633.51,"de",52524.25,38950.98828125,50
"619","de50",2007,1661.43,"de",54288.29,42620.1796875,50
"620","de50",2008,1678.9,"de",54549.15,45923.76171875,50
"621","de50",2009,1667.19,"de",48961.72,47234.44921875,50
"622","de50",2010,1658.31,"de",53024.09,49212.90234375,50
"623","de50",2011,1681.51,"de",54793.83,51330.1484375,50
"624","de50",2012,1709.9,"de",57427.87,55940.06640625,50
"625","de60",2000,4217.62,"de",149149.23,35923.62109375,51
"626","de60",2001,4242.56,"de",158228.31,66458.6953125,51
"627","de60",2002,4202.06,"de",160693.31,92413.515625,51
"628","de60",2003,4143.15,"de",160395,113296.390625,51
"629","de60",2004,4147.37,"de",164748.13,138421.6875,51
"630","de60",2005,4176.92,"de",168273.29,162194.671875,51
"631","de60",2006,4211.89,"de",170836.55,184441.578125,51
"632","de60",2007,4304.28,"de",175872.6,209892.609375,51
"633","de60",2008,4400.75,"de",181237.39,235176.96875,51
"634","de60",2009,4455.34,"de",171881.3,242066.78125,51
"635","de60",2010,4473.41,"de",179860.22,255915.015625,51
"636","de60",2011,4534.84,"de",182058.78,260997.28125,51
"637","de60",2012,4615.08,"de",185664.88,264913.09375,51
"638","de71",2000,8392.96,"de",273494.35,53517.73046875,52
"639","de71",2001,8428.71,"de",284151.25,99007.8046875,52
"640","de71",2002,8374.14,"de",284045.41,137674.359375,52
"641","de71",2003,8222.9,"de",291240.87,169496.640625,52
"642","de71",2004,8208.29,"de",295153.4,198352.5,52
"643","de71",2005,8173.13,"de",296662.05,227371.890625,52
"644","de71",2006,8188.39,"de",306380.94,251470.75,52
"645","de71",2007,8293.31,"de",315823.07,277364.125,52
"646","de71",2008,8400.38,"de",318462.91,306554.3125,52
"647","de71",2009,8406.65,"de",301440.1,320051.625,52
"648","de71",2010,8375.4,"de",314570.01,334996.78125,52
"649","de71",2011,8483.26,"de",326711.1,357150.59375,52
"650","de71",2012,8583.29,"de",328407.32,370126.21875,52
"651","de72",2000,2019.23,"de",50364.07,11436.2001953125,53
"652","de72",2001,2023.8,"de",51618.34,21156.970703125,53
"653","de72",2002,2020.54,"de",52031.93,29419.625,53
"654","de72",2003,1989.76,"de",52333.27,36707.40234375,53
"655","de72",2004,1994.86,"de",54446.03,42250.62109375,53
"656","de72",2005,1983.23,"de",55145.86,47837.98828125,53
"657","de72",2006,1990.48,"de",56835.72,53092.9921875,53
"658","de72",2007,2032.4,"de",59678.92,59056.72265625,53
"659","de72",2008,2067.48,"de",61452.77,65094.4453125,53
"660","de72",2009,2053.62,"de",55891.67,66417.2265625,53
"661","de72",2010,2052.79,"de",58535.25,68491.171875,53
"662","de72",2011,2093.99,"de",60841.1,72195.1953125,53
"663","de72",2012,2120.59,"de",60805.04,73974.703125,53
"664","de73",2000,2566.08,"de",61721.98,14327.2998046875,54
"665","de73",2001,2557.71,"de",63390.99,26505.50390625,54
"666","de73",2002,2540.12,"de",64771.35,36856.9765625,54
"667","de73",2003,2506.56,"de",67017.12,44966.75,54
"668","de73",2004,2495.95,"de",67039.05,52184.45703125,54
"669","de73",2005,2467.86,"de",66819.92,59496.87890625,54
"670","de73",2006,2479.94,"de",69570.62,66056.1171875,54
"671","de73",2007,2517.84,"de",71661.2,72484.8359375,54
"672","de73",2008,2538.59,"de",72119.87,79886.8203125,54
"673","de73",2009,2536.15,"de",68226.12,81952.1953125,54
"674","de73",2010,2559.37,"de",72844.01,85885.09375,54
"675","de73",2011,2605.8,"de",75045.97,90268.578125,54
"676","de73",2012,2635.03,"de",75801.62,93845.9140625,54
"677","de80",2000,3086.72,"de",55653.65,16506.740234375,55
"678","de80",2001,3008.27,"de",56616.95,30537.46875,55
"679","de80",2002,2960.44,"de",57232.3,42463.58984375,55
"680","de80",2003,2898.01,"de",57548.17,52165.73046875,55
"681","de80",2004,2886.65,"de",58793.15,60510.171875,55
"682","de80",2005,2870.54,"de",59214.47,68759.296875,55
"683","de80",2006,2898.3,"de",60968.31,77047.3828125,55
"684","de80",2007,2958.14,"de",64497.64,82276.34375,55
"685","de80",2008,2986.19,"de",66006.95,87629.2421875,55
"686","de80",2009,3003.37,"de",64734.54,89822.21875,55
"687","de80",2010,2982.41,"de",66651.65,93309.5390625,55
"688","de80",2011,2952.66,"de",68940.11,97988.8671875,55
"689","de80",2012,2939.88,"de",69326.63,101922.4375,55
"690","de91",2000,3295.04,"de",91593.51,21518.7890625,56
"691","de91",2001,3278.79,"de",94300.28,39809.7578125,56
"692","de91",2002,3248.28,"de",90114.88,55357.08203125,56
"693","de91",2003,3252.93,"de",91226.08,71178.0234375,56
"694","de91",2004,3260.56,"de",93333.83,80769.578125,56
"695","de91",2005,3222.03,"de",96356.41,87770.953125,56
"696","de91",2006,3204.32,"de",98926.77,93220.2890625,56
"697","de91",2007,3228.15,"de",104475.96,100954.34375,56
"698","de91",2008,3264.14,"de",103956.3,108250.625,56
"699","de91",2009,3273.26,"de",94687.7,117571.4140625,56
"700","de91",2010,3277.5,"de",107580.66,125808.4140625,56
"701","de91",2011,3337.04,"de",117580.04,137450.21875,56
"702","de91",2012,3404.6,"de",119156.69,146974.546875,56
"703","de92",2000,4305.28,"de",109117.66,23361.9609375,57
"704","de92",2001,4267.79,"de",110855.97,43219.62890625,57
"705","de92",2002,4288.55,"de",112325.11,60098.64453125,57
"706","de92",2003,4184.34,"de",111817.48,75074.046875,57
"707","de92",2004,4204.59,"de",112515.47,85776.5078125,57
"708","de92",2005,4177.49,"de",117194.98,93393.640625,57
"709","de92",2006,4188.72,"de",122998.86,101224.015625,57
"710","de92",2007,4222.9,"de",124180.64,109574.875,57
"711","de92",2008,4263.24,"de",127515.36,116091.6328125,57
"712","de92",2009,4279.66,"de",120694.76,122326.625,57
"713","de92",2010,4268.61,"de",127781.06,127841.4609375,57
"714","de92",2011,4322.67,"de",134911.61,135505.171875,57
"715","de92",2012,4368.16,"de",136413.26,143846.421875,57
"716","de93",2000,2644.8,"de",61145.21,16430.490234375,58
"717","de93",2001,2631.46,"de",61726.09,30396.40625,58
"718","de93",2002,2631.15,"de",62057.31,42267.4375,58
"719","de93",2003,2623.55,"de",62291.84,53313.359375,58
"720","de93",2004,2634.8,"de",63939.34,60430.453125,58
"721","de93",2005,2614.43,"de",64138.4,65945.515625,58
"722","de93",2006,2625.82,"de",66668.25,71738.53125,58
"723","de93",2007,2682.8,"de",69493.06,77437.171875,58
"724","de93",2008,2715.71,"de",71031.66,82853.8046875,58
"725","de93",2009,2731.45,"de",68853.46,86435.59375,58
"726","de93",2010,2742.21,"de",71892.18,89890.4140625,58
"727","de93",2011,2777.57,"de",74867.46,95111.5625,58
"728","de93",2012,2804.22,"de",77822.91,100668.7890625,58
"729","de94",2000,4674.89,"de",110533.68,28451.890625,59
"730","de94",2001,4674.26,"de",113065.88,52635.99609375,59
"731","de94",2002,4659.21,"de",111840.44,73192.484375,59
"732","de94",2003,4650.85,"de",112245.32,91623.3515625,59
"733","de94",2004,4658,"de",117458.25,106950.1171875,59
"734","de94",2005,4648.09,"de",117989.2,117496.296875,59
"735","de94",2006,4713.04,"de",124290.86,129877.2109375,59
"736","de94",2007,4841.52,"de",130432.54,142066.796875,59
"737","de94",2008,4956.33,"de",135680.33,151879.375,59
"738","de94",2009,5014.49,"de",128493.75,161767.375,59
"739","de94",2010,5056.81,"de",137603.41,171139.03125,59
"740","de94",2011,5168.23,"de",144236.54,182743.8125,59
"741","de94",2012,5260.12,"de",147315.01,192702.109375,59
"742","dea1",2000,10812.68,"de",291799.33,54275.1484375,60
"743","dea1",2001,10745.74,"de",301515,100409.0234375,60
"744","dea1",2002,10639.65,"de",305007.84,139622.8125,60
"745","dea1",2003,10492.21,"de",306172.76,171333.3125,60
"746","dea1",2004,10511.82,"de",316705.63,197180.578125,60
"747","dea1",2005,10474.12,"de",320995.89,223663.0625,60
"748","dea1",2006,10468.69,"de",328646.82,246167.171875,60
"749","dea1",2007,10631.74,"de",349679.09,258655.21875,60
"750","dea1",2008,10793.14,"de",363666.19,280842.65625,60
"751","dea1",2009,10744.7,"de",341868.09,296584.90625,60
"752","dea1",2010,10693.12,"de",349175.77,310142.84375,60
"753","dea1",2011,10799.97,"de",361813.16,327249,60
"754","dea1",2012,10888.66,"de",366670.81,341656.28125,60
"755","dea2",2000,8605.55,"de",245558.3,51036.5,61
"756","dea2",2001,8641.85,"de",251169.39,94417.5234375,61
"757","dea2",2002,8644.46,"de",260889.71,131291.390625,61
"758","dea2",2003,8524.79,"de",255702.1,158000.15625,61
"759","dea2",2004,8545.47,"de",262474.18,179810.1875,61
"760","dea2",2005,8507.04,"de",261683.7,200677.28125,61
"761","dea2",2006,8541.98,"de",273053.55,218656.21875,61
"762","dea2",2007,8672.82,"de",287587.25,239716.96875,61
"763","dea2",2008,8849.61,"de",287102.14,260644.78125,61
"764","dea2",2009,8840.32,"de",278750.46,273114.71875,61
"765","dea2",2010,8858.16,"de",290058.39,283850.40625,61
"766","dea2",2011,8993.58,"de",299384.5,302101.53125,61
"767","dea2",2012,9109.12,"de",301905.27,313256.84375,61
"768","dea3",2000,4901.77,"de",115377.44,24965.91015625,62
"769","dea3",2001,4815.09,"de",118350.09,46186.93359375,62
"770","dea3",2002,4806.65,"de",119026.07,64224.8046875,62
"771","dea3",2003,4765.8,"de",119701.75,78864.765625,62
"772","dea3",2004,4786.32,"de",125087.32,91855.7890625,62
"773","dea3",2005,4759.21,"de",127661.32,103936.171875,62
"774","dea3",2006,4787.09,"de",133498.44,116209.625,62
"775","dea3",2007,4867.37,"de",140649.95,131539.421875,62
"776","dea3",2008,4935.78,"de",144952.16,141223.15625,62
"777","dea3",2009,4944.72,"de",135753.47,145673.90625,62
"778","dea3",2010,4952.81,"de",143862.45,150972.625,62
"779","dea3",2011,5040.45,"de",149526.88,157691.1875,62
"780","dea3",2012,5111.66,"de",151960.35,164769.53125,62
"781","dea4",2000,4407.62,"de",108592.79,22703.130859375,63
"782","dea4",2001,4394.14,"de",109808.38,42000.79296875,63
"783","dea4",2002,4344.65,"de",110341.69,58403.8046875,63
"784","dea4",2003,4273.27,"de",110026.23,70762.1953125,63
"785","dea4",2004,4263.76,"de",112463.6,81902.6875,63
"786","dea4",2005,4254.68,"de",115620.67,94096.03125,63
"787","dea4",2006,4273.72,"de",119689.63,102639.1484375,63
"788","dea4",2007,4360.54,"de",127320.54,114044.4296875,63
"789","dea4",2008,4405.1,"de",128281.87,121669.828125,63
"790","dea4",2009,4368.4,"de",121183.93,128124.484375,63
"791","dea4",2010,4364.18,"de",126222.9,134691.96875,63
"792","dea4",2011,4446.02,"de",133508.49,141001.71875,63
"793","dea4",2012,4515.28,"de",137130.66,145581.5625,63
"794","dea5",2000,7626.42,"de",179603.26,36908.01171875,64
"795","dea5",2001,7566.3,"de",180331.75,68279.8203125,64
"796","dea5",2002,7462.2,"de",181709.1,94945.859375,64
"797","dea5",2003,7348.35,"de",182911.59,116438.359375,64
"798","dea5",2004,7336.81,"de",188447.72,134163.171875,64
"799","dea5",2005,7287.95,"de",192667.11,150938.640625,64
"800","dea5",2006,7305.34,"de",199960.28,165462.640625,64
"801","dea5",2007,7410.46,"de",209028.48,183780.109375,64
"802","dea5",2008,7492.97,"de",214628.18,196280.109375,64
"803","dea5",2009,7425.73,"de",200178.54,202887.46875,64
"804","dea5",2010,7417.91,"de",211526.28,209850.46875,64
"805","dea5",2011,7542.76,"de",221872.31,216929.59375,64
"806","dea5",2012,7596.25,"de",223912.54,221944.9375,64
"807","deb1",2000,2863.96,"de",67614.62,16643.849609375,65
"808","deb1",2001,2863.63,"de",68079.45,30791.12109375,65
"809","deb1",2002,2873.25,"de",69646.13,42816.30078125,65
"810","deb1",2003,2835.49,"de",70037.43,51585.4453125,65
"811","deb1",2004,2857.41,"de",72203.8,59132.2890625,65
"812","deb1",2005,2850.77,"de",73058.48,64853.6953125,65
"813","deb1",2006,2864.33,"de",75958.49,71246.75,65
"814","deb1",2007,2922.43,"de",78252.64,78030.0234375,65
