"","year","sic4dig","id","go","m","l","k","sic3dig","sic2dig","minyear","maxyear","countyear","va","lnvaOl","lnk"
"6604",81,3420,53739,8925.623046875,2261.71069335938,11,2996.59741210938,342,34,79,86,8,6663.912109375,6.40656661987305,8.00523281097412
"6605",82,3420,53739,7265.0537109375,1771.48425292969,12,3073.63793945312,342,34,79,86,8,5493.5693359375,6.12642669677734,8.03061676025391
"6606",84,3420,53739,5288.25634765625,2457.94506835938,12,2491.57836914062,342,34,79,86,8,2830.31127929688,5.46323537826538,7.82067155838013
"6607",86,3420,53739,1573.86865234375,960.146606445312,13,2019.92199707031,342,34,79,86,8,613.722045898438,3.85459280014038,7.61081409454346
"6608",79,3420,53739,6236.77099609375,1175.55310058594,10,1166.59704589844,342,34,79,86,8,5061.2177734375,6.22677707672119,7.0618462562561
"6609",85,3240,53793,34235.1328125,19935.23046875,18,493.650726318359,324,32,79,86,8,14299.90234375,6.67763614654541,6.20182800292969
"6610",81,3240,53793,40311.6015625,36807.66015625,29,876.641784667969,324,32,79,86,8,3503.94140625,4.79434776306152,6.77609825134277
"6611",82,3240,53793,21885.134765625,19833.775390625,24,786.663513183594,324,32,79,86,8,2051.359375,4.44820404052734,6.66780042648315
"6612",80,3240,53793,37220.48046875,31611,29,983.776123046875,324,32,79,86,8,5609.48046875,5.26491737365723,6.89139842987061
"6613",79,3240,53793,35748.046875,29266.138671875,30,985.796447753906,324,32,79,86,8,6481.908203125,5.375572681427,6.8934497833252
"6614",84,3240,53793,37917.55859375,25263.3046875,18,574.975036621094,324,32,79,86,8,12654.25390625,6.55537700653076,6.3543267250061
"6615",83,3240,53793,27309.015625,21234.15234375,24,671.561889648438,324,32,79,86,8,6074.86328125,5.53386116027832,6.50960636138916
"6616",86,3240,53793,41533.28515625,25677.837890625,23,430.398651123047,324,32,79,86,8,15855.447265625,6.53577423095703,6.0647120475769
"6617",80,3819,53874,3790,700,10,43.9742774963379,381,38,79,86,8,3090,5.73334121704102,3.78360486030579
"6618",79,3819,53874,5067.36181640625,1126.58337402344,10,47.4987106323242,381,38,79,86,8,3940.7783203125,5.97654819488525,3.86070251464844
"6619",82,3819,53874,3386.86376953125,786.07275390625,12,194.876708984375,381,38,79,86,8,2600.791015625,5.37866449356079,5.27236700057983
"6620",84,3819,53874,2282.3876953125,517.192993164062,11,160.178466796875,381,38,79,86,8,1765.19470214844,5.07812118530273,5.07628870010376
"6621",86,3819,53874,2013.63830566406,735.107177734375,11,544.157043457031,381,38,79,86,8,1278.53112792969,4.7555718421936,6.2992377281189
"6622",85,3819,53874,1814.64489746094,510.986755371094,11,145.38606262207,381,38,79,86,8,1303.658203125,4.77503442764282,4.97939252853394
"6623",83,3819,53874,2826.49658203125,723.888122558594,11,176.614471435547,381,38,79,86,8,2102.6083984375,5.25303888320923,5.17396926879883
"6624",81,3819,53874,3466.15185546875,859.197143554688,10,40.8022880554199,381,38,79,86,8,2606.95458984375,5.56335306167603,3.70873808860779
"6625",84,3839,53946,10461.7783203125,4096.77685546875,18,9423.1591796875,383,38,79,86,8,6365.00146484375,5.86819791793823,9.1509256362915
"6626",79,3839,53946,12455.22265625,3888.81982421875,16,11795.1318359375,383,38,79,86,8,8566.40234375,6.28301429748535,9.37544250488281
"6627",80,3839,53946,24259,8970,17,11218.208984375,383,38,79,86,8,15289,6.80167531967163,9.32529354095459
"6628",83,3839,53946,11139.7451171875,4738.1591796875,15,9874.392578125,383,38,79,86,8,6401.5859375,6.05625104904175,9.19770050048828
"6629",81,3839,53946,11259.8974609375,3622.99755859375,19,10712.21875,383,38,79,86,8,7636.89990234375,5.99630784988403,9.27914047241211
"6630",86,3839,53946,13216.6953125,3706.23559570312,19,9179.376953125,383,38,79,86,8,9510.4599609375,6.21570873260498,9.12471485137939
"6631",82,3839,53946,15127.3359375,5553.29541015625,16,10267.0966796875,383,38,79,86,8,9574.041015625,6.39422178268433,9.23669910430908
"6632",85,3839,53946,11589.91796875,4668.5322265625,18,9272.47265625,383,38,79,86,8,6921.3857421875,5.95199966430664,9.13480567932129
"6633",83,3813,53982,11351.4794921875,3091.38134765625,22,2564.87451171875,381,38,79,86,8,8260.09765625,5.92814922332764,7.84966468811035
"6634",79,3813,53982,13515.294921875,4518.5791015625,24,4375.80810546875,381,38,79,86,8,8996.7158203125,5.92656087875366,8.38384628295898
"6635",81,3813,53982,21750.90625,9447.3203125,27,3099.93188476562,381,38,79,86,8,12303.5859375,6.1218090057373,8.03913497924805
"6636",85,3813,53982,10148.5673828125,4441.146484375,21,2032.99072265625,381,38,79,86,8,5707.4208984375,5.60500001907349,7.61726331710815
"6637",84,3813,53982,15872.7587890625,5484.029296875,22,2093.25463867188,381,38,79,86,8,10388.7294921875,6.15743446350098,7.64647531509399
"6638",82,3813,53982,12956.8759765625,3764.24389648438,23,2850.95703125,381,38,79,86,8,9192.6318359375,5.99066352844238,7.95541000366211
"6639",86,3813,53982,9738.7734375,3838.66552734375,21,3032.42333984375,381,38,79,86,8,5900.10791015625,5.63820362091064,8.01711750030518
"6640",80,3811,53982,17731.01953125,5258,28,3829.02270507812,381,38,79,86,8,12473.01953125,6.09911870956421,8.25036525726318
"6641",84,3240,54045,13237.4130859375,6155.4306640625,15,160.091354370117,324,32,79,86,8,7081.982421875,6.15725898742676,5.07574462890625
"6642",86,3240,54045,10806.921875,4388.767578125,15,127.340209960938,324,32,79,86,8,6418.154296875,6.05883550643921,4.84686231613159
"6643",80,3240,54045,12821.8818359375,8505,23,126.36255645752,324,32,79,86,8,4316.8818359375,5.23479461669922,4.83915519714355
"6644",79,3240,54045,16041.162109375,7991.14501953125,27,133.051284790039,324,32,79,86,8,8050.01708984375,5.69759273529053,4.89073467254639
"6645",83,3240,54045,13912.70703125,7940.64794921875,16,183.849609375,324,32,79,86,8,5972.05908203125,5.9222583770752,5.21411800384521
"6646",81,3240,54045,13555.8876953125,9993.3017578125,21,119.002311706543,324,32,79,86,8,3562.5859375,5.1337194442749,4.7791428565979
"6647",85,3240,54045,10702.083984375,6621.46728515625,15,139.766479492188,324,32,79,86,8,4080.61669921875,5.60595321655273,4.93997287750244
"6648",82,3240,54045,12698.7392578125,7991.16552734375,20,111.305770874023,324,32,79,86,8,4707.57373046875,5.46119546890259,4.71228122711182
"6649",86,3320,54054,323593.71875,149496.078125,111,15349.6640625,332,33,79,86,8,174097.640625,7.35784149169922,9.63884925842285
"6650",81,3320,54054,271162.125,211536.25,112,21018.884765625,332,33,79,86,8,59625.875,6.27734613418579,9.95317649841309
"6651",79,3320,54054,124478.71875,81802.9296875,64,20312.25,332,33,79,86,8,42675.7890625,6.50250387191772,9.91897964477539
"6652",80,3320,54054,224600.546875,211147,95,18996.130859375,332,33,79,86,8,13453.546875,4.95312118530273,9.85199069976807
"6653",85,3320,54054,269410.3125,139139.6875,110,16237.1103515625,332,33,79,86,8,130270.625,7.07688903808594,9.69505500793457
"6654",84,3320,54054,339559.5625,153679.453125,89,17226.798828125,332,33,79,86,8,185880.109375,7.64422082901001,9.75422191619873
"6655",83,3320,54054,239736.046875,137619.359375,89,18337.455078125,332,33,79,86,8,102116.6875,7.04523515701294,9.81670093536377
"6656",82,3320,54054,163056.328125,101123.15625,72,19592.056640625,332,33,79,86,8,61933.171875,6.75714492797852,9.88287925720215
"6657",79,3560,54162,6791.626953125,1137.94091796875,16,1688.30712890625,356,35,79,86,8,5653.68603515625,5.86747407913208,7.43148183822632
"6658",85,3560,54162,11370.796875,3675.60571289062,24,2088.66479492188,356,35,79,86,8,7695.19140625,5.77029705047607,7.64428043365479
"6659",84,3560,54162,7902.5888671875,2269.48193359375,23,2328.96997070312,356,35,79,86,8,5633.10693359375,5.50092220306396,7.75318145751953
"6660",81,3560,54162,8328.5419921875,1277.18005371094,14,1631.68762207031,356,35,79,86,8,7051.36181640625,6.22191858291626,7.39737033843994
"6661",86,3560,54162,9224.1279296875,2113.55883789062,25,2616.3408203125,356,35,79,86,8,7110.5693359375,5.65046167373657,7.86953210830688
"6662",80,3560,54162,6910,983,12,1506.52697753906,356,35,79,86,8,5927,6.20236682891846,7.31756210327148
"6663",83,3560,54162,6670.529296875,1695.42163085938,20,1303.75561523438,356,35,79,86,8,4975.107421875,5.51646995544434,7.17300415039062
"6664",82,3560,54162,5891.82763671875,921.279296875,13,1458.53649902344,356,35,79,86,8,4970.54833984375,5.94633626937866,7.28518867492676
"6665",81,3220,54189,10867.0625,3843.23388671875,20,3159.8173828125,322,32,79,86,8,7023.82861328125,5.86133146286011,8.05826950073242
"6666",85,3220,54189,24485.66015625,12497.1064453125,52,2202.56372070312,322,32,79,86,8,11988.5537109375,5.44046401977539,7.69737720489502
"6667",80,3220,54189,15020.6328125,8380,26,3470.52612304688,322,32,79,86,8,6640.6328125,5.54286623001099,8.15206146240234
"6668",79,3220,54189,20713.75390625,8222.2099609375,28,3813.7470703125,322,32,79,86,8,12491.5439453125,6.10060262680054,8.24636745452881
"6669",83,3220,54189,21635.416015625,16580.517578125,49,2623.53295898438,322,32,79,86,8,5054.8984375,4.63629293441772,7.87227725982666
"6670",84,3220,54189,27588.068359375,11684.6201171875,50,2392.51953125,322,32,79,86,8,15903.4482421875,5.76226806640625,7.78010225296021
"6671",82,3220,54189,10760.3388671875,3984.52709960938,20,2878.44018554688,322,32,79,86,8,6775.8115234375,5.82538223266602,7.96500396728516
"6672",86,3220,54189,34583.0859375,13811.048828125,61,2439.64282226562,322,32,79,86,8,20772.037109375,5.83048915863037,7.79960680007935
"6673",81,3213,54198,8684.6640625,5828.962890625,25,4211.20166015625,321,32,79,86,8,2855.701171875,4.738196849823,8.34550285339355
"6674",80,3213,54198,6373.45654296875,4708,21,2697.34399414062,321,32,79,86,8,1665.45654296875,4.37333202362061,7.90002298355103
"6675",85,3213,54198,5611.8486328125,4113.9287109375,13,3638.67651367188,321,32,79,86,8,1497.919921875,4.74688339233398,8.19937515258789
"6676",82,3213,54198,6823.58837890625,3180.83081054688,18,2941.49609375,321,32,79,86,8,3642.75756835938,5.31012439727783,7.9866738319397
"6677",79,3213,54198,10788.048828125,5074.85498046875,21,2902.9287109375,321,32,79,86,8,5713.19384765625,5.60601091384888,7.97347545623779
"6678",86,3213,54198,5251.00244140625,3828.36157226562,15,3302.88012695312,321,32,79,86,8,1422.64086914062,4.5522198677063,8.1025505065918
"6679",84,3213,54198,6936.259765625,3830.06469726562,16,4162.36083984375,321,32,79,86,8,3106.19506835938,5.26856517791748,8.33383750915527
"6680",83,3213,54198,6422.46142578125,3187.43041992188,18,4611.80078125,321,32,79,86,8,3235.03100585938,5.19142198562622,8.43637371063232
"6681",85,3320,54207,6904.20654296875,3890.51538085938,19,2224.36108398438,332,33,79,86,8,3013.69116210938,5.06648206710815,7.70722484588623
"6682",84,3320,54207,7285.58447265625,3735.33984375,21,2422.76245117188,332,33,79,86,8,3550.24462890625,5.13024950027466,7.79266357421875
"6683",81,3320,54207,12206.0478515625,9213.2705078125,24,2349.92700195312,332,33,79,86,8,2992.77734375,4.82590341567993,7.76213932037354
"6684",86,3320,54207,9932.962890625,5371.08935546875,25,2044.01062011719,332,33,79,86,8,4561.87353515625,5.20661306381226,7.6226692199707
"6685",82,3320,54207,6574.29345703125,5433.09326171875,30,2104.91088867188,332,33,79,86,8,1141.2001953125,3.63863849639893,7.65202856063843
"6686",79,3320,54207,8009.9462890625,5350.6181640625,16,1420.07275390625,332,33,79,86,8,2659.328125,5.11324024200439,7.25846338272095
"6687",83,3320,54207,6146.58056640625,3271.87939453125,24,2641.23413085938,332,33,79,86,8,2874.701171875,4.7856502532959,7.87900161743164
"6688",80,3320,54207,15058.916015625,8070,26,1725.17236328125,332,33,79,86,8,6988.916015625,5.59398412704468,7.45308208465576
"6689",81,3220,54288,92582.46875,43108.40625,72,7694.45703125,322,32,79,86,8,49474.0625,6.53253793716431,8.94825553894043
"6690",82,3220,54288,41837.73046875,23393.4609375,49,6111.34228515625,322,32,79,86,8,18444.26953125,5.93068885803223,8.71790218353271
"6691",84,3220,54288,29547.970703125,11021.5869140625,76,3841.1181640625,322,32,79,86,8,18526.3828125,5.49621772766113,8.25351905822754
"6692",83,3220,54288,37614.58203125,33935.48828125,48,4848.34912109375,322,32,79,86,8,3679.09375,4.33922052383423,8.48639392852783
"6693",79,3220,54288,101521.734375,50787.10546875,55,12163.203125,322,32,79,86,8,50734.62890625,6.82703065872192,9.40617084503174
"6694",86,3220,54288,102013.921875,43598.5390625,103,2398.44555664062,322,32,79,86,8,58415.3828125,6.34060573577881,7.78257608413696
"6695",85,3220,54288,88599.8125,34689.9140625,67,3038.19506835938,322,32,79,86,8,53909.8984375,6.69037675857544,8.01901912689209
"6696",80,3220,54288,111786.90625,56687,61,9678.1875,322,32,79,86,8,55099.90625,6.80602931976318,9.1776294708252
"6697",80,3117,54297,11158.9326171875,4838,16,223.850723266602,311,31,79,86,8,6320.9326171875,5.97903347015381,5.41097927093506
"6698",82,3117,54297,10654.1171875,6841.46728515625,18,618.54248046875,311,31,79,86,8,3812.64990234375,5.35570812225342,6.42736577987671
"6699",81,3117,54297,10529.3818359375,4694.84765625,17,635.803771972656,311,31,79,86,8,5834.5341796875,5.83833646774292,6.45488977432251
"6700",79,3117,54297,11255.630859375,5250.49560546875,19,17.5438690185547,311,31,79,86,8,6005.13525390625,5.75593137741089,2.86470460891724
"6701",86,3117,54297,20500.025390625,13324.3203125,23,36684.17578125,311,31,79,86,8,7175.705078125,5.74296188354492,10.5101003646851
"6702",83,3117,54297,11730.744140625,8484.994140625,19,50299.01953125,311,31,79,86,8,3245.75,5.1406626701355,10.825740814209
"6703",85,3117,54297,9845.3955078125,8981.7978515625,13,40753.56640625,311,31,79,86,8,863.59765625,4.19615745544434,10.6152982711792
"6704",84,3117,54297,6691.0166015625,5349.1025390625,14,45275.10546875,311,31,79,86,8,1341.9140625,4.56279516220093,10.7205123901367
"6705",83,3240,54342,8098.19384765625,4605.77587890625,13,407.495727539062,324,32,79,86,8,3492.41796875,5.59340047836304,6.0100302696228
"6706",81,3240,54342,8620.0234375,7441.578125,13,517.203308105469,324,32,79,86,8,1178.4453125,4.50700187683105,6.24843597412109
"6707",82,3240,54342,8505.7265625,6666.2607421875,12,442.518432617188,324,32,79,86,8,1839.4658203125,5.03232383728027,6.09248208999634
"6708",79,3240,54342,7014.00927734375,5140.96630859375,10,629.084716796875,324,32,79,86,8,1873.04296875,5.23273468017578,6.44426584243774
"6709",85,3240,54342,6458.42919921875,3765.60864257812,12,304.63623046875,324,32,79,86,8,2692.82055664062,5.41343784332275,5.71911859512329
"6710",84,3240,54342,6213.18603515625,2669.6796875,11,351.849395751953,324,32,79,86,8,3543.50634765625,5.77497673034668,5.86320304870605
"6711",80,3240,54342,10204.298828125,8216,12,530.605834960938,324,32,79,86,8,1988.298828125,5.1101279258728,6.27401924133301
"6712",86,3240,54342,6467.4208984375,3529.03662109375,10,264.439208984375,324,32,79,86,8,2938.38427734375,5.683030128479,5.57761144638062
"6713",81,3211,54387,10137.0009765625,6697.67626953125,17,1940.81225585938,321,32,79,86,8,3439.32470703125,5.30981731414795,7.57086181640625
"6714",80,3211,54387,8913.88671875,3935,12,1633.96960449219,321,32,79,86,8,4978.88671875,6.02805471420288,7.39876747131348
"6715",83,3211,54387,11665.7607421875,6392.296875,17,3222.86938476562,321,32,79,86,8,5273.4638671875,5.737229347229,8.07802772521973
"6716",85,3211,54387,7443.3369140625,4099.9306640625,13,2639.11279296875,321,32,79,86,8,3343.40625,5.54979610443115,7.87819814682007
"6717",79,3211,54387,7167.6279296875,3858.07690429688,13,1800.31372070312,321,32,79,86,8,3309.55102539062,5.53961849212646,7.4957160949707
"6718",84,3211,54387,10543.6591796875,5871.8212890625,13,2915.7001953125,321,32,79,86,8,4671.837890625,5.88435840606689,7.97786521911621
"6719",86,3211,54387,10307.15625,6244.28466796875,15,2389.94018554688,321,32,79,86,8,4062.87158203125,5.60159492492676,7.77902364730835
"6720",82,3211,54387,10046.619140625,3948.10180664062,16,3564.17993164062,321,32,79,86,8,6098.517578125,5.94321250915527,8.17868900299072
"6721",83,3420,54405,581256.6875,437938.5625,507,532962.9375,342,34,79,86,8,143318.125,5.64431095123291,13.186206817627
"6722",79,3420,54405,608482,345262.4375,270,585151.1875,342,34,79,86,8,263219.5625,6.88232183456421,13.2796258926392
"6723",85,3420,54405,397482,345730.90625,278,469693.53125,342,34,79,86,8,51751.09375,5.2265796661377,13.05983543396
"6724",86,3420,54405,447605.875,411730.3125,333,446213.71875,342,34,79,86,8,35875.5625,4.67966938018799,13.0085535049438
"6725",82,3420,54405,619079.75,425166.71875,513,562009.3125,342,34,79,86,8,193913.03125,5.93488931655884,13.2392740249634
"6726",81,3412,54405,692017.625,544217.875,360,533286.4375,342,34,79,86,8,147799.75,6.01750946044922,13.1868143081665
"6727",80,3420,54405,676930,575092,405,539253.6875,342,34,79,86,8,101838,5.52725172042847,13.1979417800903
"6728",84,3420,54405,586123.25,477319.5,317,500133.1875,342,34,79,86,8,108803.75,5.8383994102478,13.1226301193237
"6729",80,3819,54567,8275.89453125,5108,13,3214.109375,381,38,79,86,8,3167.89453125,5.49587297439575,8.0753059387207
"6730",82,3819,54567,9173.1572265625,5983.74365234375,10,2722.69482421875,381,38,79,86,8,3189.41357421875,5.76500701904297,7.90937757492065
"6731",83,3819,54567,7094.7333984375,3443.4208984375,12,2376.01928710938,381,38,79,86,8,3651.3125,5.71793508529663,7.7731819152832
"6732",79,3819,54567,6873.31591796875,4104.9541015625,12,3565.47485351562,381,38,79,86,8,2768.36181640625,5.44110441207886,8.17905235290527
"6733",84,3819,54567,6765.20068359375,3621.24267578125,12,2080.09497070312,381,38,79,86,8,3143.9580078125,5.56833124160767,7.6401686668396
"6734",85,3819,54567,5879.41650390625,3527.42797851562,11,1826.61901855469,381,38,79,86,8,2351.98852539062,5.36512136459351,7.5102219581604
"6735",86,3819,54567,6858.02001953125,4390.69921875,11,1612.69396972656,381,38,79,86,8,2467.32080078125,5.41299295425415,7.38566112518311
"6736",81,3819,54567,10933.56640625,6896.66845703125,13,2806.35107421875,381,38,79,86,8,4036.89794921875,5.73828268051147,7.93964052200317
"6737",85,3240,54576,20753.59375,12029.6904296875,26,526.447631835938,324,32,79,86,8,8723.9033203125,5.81572532653809,6.26615190505981
"6738",84,3240,54576,22891.234375,11786.947265625,29,593.382568359375,324,32,79,86,8,11104.287109375,5.94779062271118,6.38583946228027
"6739",79,3240,54576,18180.650390625,17590.2578125,30,535.3740234375,324,32,79,86,8,590.392578125,2.97959041595459,6.28296566009521
